Transaction_ID,Date,Product,Category,Quantity,Price_per_Unit,Total_Sales
2260,2025-04-05 03:00:00,Milk,Bakery,6,434.43,2606.58
2261,2025-04-05 04:00:00,Snacks,Dairy,8,442.57,3540.56
2262,2025-04-05 05:00:00,Beverages,Produce,8,44.27,354.16
2263,2025-04-05 06:00:00,Rice,Produce,7,215.36,1507.52
2264,2025-04-05 07:00:00,Fruits,Dairy,4,295.67,1182.68
2265,2025-04-05 08:00:00,Beverages,Staples,7,82.06,574.42
2266,2025-04-05 09:00:00,Fruits,Staples,6,385.06,2310.36
2267,2025-04-05 10:00:00,Beverages,Bakery,6,374.68,2248.08
2268,2025-04-05 11:00:00,Rice,Produce,2,452.64,905.28
2269,2025-04-05 12:00:00,Snacks,Staples,8,14.16,113.28
2270,2025-04-05 13:00:00,Beverages,Staples,8,116.18,929.44
2271,2025-04-05 14:00:00,Rice,Produce,7,415.32,2907.24
2272,2025-04-05 15:00:00,Sugar,Packaged,9,338.58,3047.22
2273,2025-04-05 16:00:00,Snacks,Staples,8,448.25,3586.0
2274,2025-04-05 17:00:00,Fruits,Dairy,9,38.02,342.18
2275,2025-04-05 18:00:00,Vegetables,Bakery,9,302.51,2722.59
2276,2025-04-05 19:00:00,Eggs,Staples,6,288.83,1732.98
2277,2025-04-05 20:00:00,Vegetables,Staples,2,27.48,54.96
2278,2025-04-05 21:00:00,Snacks,Packaged,7,261.63,1831.41
2279,2025-04-05 22:00:00,Fruits,Dairy,3,308.66,925.98
2280,2025-04-05 23:00:00,Beverages,Bakery,7,103.73,726.11
2281,2025-04-06 00:00:00,Fruits,Staples,9,143.93,1295.37
2282,2025-04-06 01:00:00,Beverages,Bakery,2,323.77,647.54
2283,2025-04-06 02:00:00,Rice,Produce,6,239.47,1436.82
2284,2025-04-06 03:00:00,Snacks,Staples,6,430.43,2582.58
2285,2025-04-06 04:00:00,Rice,Staples,9,177.77,1599.93
2286,2025-04-06 05:00:00,Bread,Produce,9,140.66,1265.94
2287,2025-04-06 06:00:00,Beverages,Packaged,5,492.58,2462.9
2288,2025-04-06 07:00:00,Sugar,Staples,5,456.46,2282.3
2289,2025-04-06 08:00:00,Rice,Bakery,9,24.21,217.89
2290,2025-04-06 09:00:00,Bread,Dairy,8,387.66,3101.28
2291,2025-04-06 10:00:00,Milk,Bakery,7,64.06,448.42
2292,2025-04-06 11:00:00,Vegetables,Packaged,8,23.47,187.76
2293,2025-04-06 12:00:00,Fruits,Dairy,6,144.11,864.66
2294,2025-04-06 13:00:00,Bread,Bakery,3,141.98,425.94
2295,2025-04-06 14:00:00,Snacks,Bakery,7,411.47,2880.29
2296,2025-04-06 15:00:00,Rice,Produce,8,358.23,2865.84
2297,2025-04-06 16:00:00,Snacks,Packaged,8,490.99,3927.92
2298,2025-04-06 17:00:00,Vegetables,Produce,1,358.64,358.64
2299,2025-04-06 18:00:00,Sugar,Dairy,7,214.95,1504.65
2300,2025-04-06 19:00:00,Snacks,Produce,3,352.47,1057.41
2301,2025-04-06 20:00:00,Beverages,Packaged,2,499.73,999.46
2302,2025-04-06 21:00:00,Sugar,Staples,2,357.97,715.94
2303,2025-04-06 22:00:00,Sugar,Staples,8,383.22,3065.76
2304,2025-04-06 23:00:00,Bread,Dairy,9,469.8,4228.2
2305,2025-04-07 00:00:00,Sugar,Staples,3,65.69,197.07
2306,2025-04-07 01:00:00,Eggs,Produce,3,355.34,1066.02
2307,2025-04-07 02:00:00,Vegetables,Dairy,6,426.89,2561.34
2308,2025-04-07 03:00:00,Sugar,Packaged,1,477.65,477.65
2309,2025-04-07 04:00:00,Snacks,Dairy,6,113.37,680.22
2310,2025-04-07 05:00:00,Milk,Dairy,3,256.93,770.79
2311,2025-04-07 06:00:00,Eggs,Bakery,4,343.47,1373.88
2312,2025-04-07 07:00:00,Eggs,Bakery,9,131.26,1181.34
2313,2025-04-07 08:00:00,Beverages,Dairy,3,304.23,912.69
2314,2025-04-07 09:00:00,Sugar,Staples,1,136.21,136.21
2315,2025-04-07 10:00:00,Beverages,Bakery,3,173.39,520.17
2316,2025-04-07 11:00:00,Beverages,Packaged,7,226.34,1584.38
2317,2025-04-07 12:00:00,Milk,Produce,7,269.3,1885.1
2318,2025-04-07 13:00:00,Bread,Bakery,5,230.19,1150.95
2319,2025-04-07 14:00:00,Sugar,Dairy,1,251.67,251.67
2320,2025-04-07 15:00:00,Rice,Staples,8,156.31,1250.48
2321,2025-04-07 16:00:00,Beverages,Produce,8,87.89,703.12
2322,2025-04-07 17:00:00,Vegetables,Bakery,2,33.2,66.4
2323,2025-04-07 18:00:00,Fruits,Staples,3,106.03,318.09
2324,2025-04-07 19:00:00,Vegetables,Staples,4,295.15,1180.6
2325,2025-04-07 20:00:00,Milk,Staples,1,395.2,395.2
2326,2025-04-07 21:00:00,Milk,Dairy,4,92.93,371.72
2327,2025-04-07 22:00:00,Snacks,Packaged,5,63.19,315.95
2328,2025-04-07 23:00:00,Bread,Staples,3,377.15,1131.45
2329,2025-04-08 00:00:00,Beverages,Produce,2,159.53,319.06
2330,2025-04-08 01:00:00,Vegetables,Bakery,6,476.23,2857.38
2331,2025-04-08 02:00:00,Fruits,Produce,8,360.02,2880.16
2332,2025-04-08 03:00:00,Milk,Dairy,7,170.11,1190.77
2333,2025-04-08 04:00:00,Milk,Dairy,1,151.88,151.88
2334,2025-04-08 05:00:00,Bread,Produce,4,266.61,1066.44
2335,2025-04-08 06:00:00,Fruits,Packaged,3,48.78,146.34
2336,2025-04-08 07:00:00,Fruits,Dairy,6,67.66,405.96
2337,2025-04-08 08:00:00,Bread,Dairy,9,96.17,865.53
2338,2025-04-08 09:00:00,Milk,Produce,9,389.61,3506.49
2339,2025-04-08 10:00:00,Sugar,Dairy,7,261.79,1832.53
2340,2025-04-08 11:00:00,Sugar,Packaged,9,15.18,136.62
2341,2025-04-08 12:00:00,Bread,Packaged,8,340.02,2720.16
2342,2025-04-08 13:00:00,Fruits,Packaged,5,217.61,1088.05
2343,2025-04-08 14:00:00,Beverages,Bakery,9,260.32,2342.88
2344,2025-04-08 15:00:00,Bread,Packaged,7,114.92,804.44
2345,2025-04-08 16:00:00,Bread,Packaged,5,280.37,1401.85
2346,2025-04-08 17:00:00,Eggs,Bakery,8,489.79,3918.32
2347,2025-04-08 18:00:00,Vegetables,Staples,7,45.99,321.93
2348,2025-04-08 19:00:00,Fruits,Dairy,9,149.12,1342.08
2349,2025-04-08 20:00:00,Snacks,Packaged,1,129.07,129.07
2350,2025-04-08 21:00:00,Snacks,Dairy,9,131.79,1186.11
2351,2025-04-08 22:00:00,Fruits,Produce,7,195.57,1368.99
2352,2025-04-08 23:00:00,Eggs,Dairy,1,410.87,410.87
2353,2025-04-09 00:00:00,Eggs,Bakery,1,457.3,457.3
2354,2025-04-09 01:00:00,Milk,Dairy,5,109.09,545.45
2355,2025-04-09 02:00:00,Vegetables,Dairy,8,276.05,2208.4
2356,2025-04-09 03:00:00,Sugar,Dairy,9,322.08,2898.72
2357,2025-04-09 04:00:00,Rice,Staples,6,265.7,1594.2
2358,2025-04-09 05:00:00,Rice,Staples,8,222.7,1781.6
2359,2025-04-09 06:00:00,Rice,Produce,6,104.07,624.42
2360,2025-04-09 07:00:00,Fruits,Bakery,6,249.23,1495.38
2361,2025-04-09 08:00:00,Snacks,Dairy,4,206.6,826.4
2362,2025-04-09 09:00:00,Snacks,Dairy,5,399.83,1999.15
2363,2025-04-09 10:00:00,Sugar,Dairy,2,384.17,768.34
2364,2025-04-09 11:00:00,Fruits,Dairy,3,75.66,226.98
2365,2025-04-09 12:00:00,Rice,Staples,3,53.37,160.11
2366,2025-04-09 13:00:00,Beverages,Produce,5,455.0,2275.0
2367,2025-04-09 14:00:00,Snacks,Packaged,5,272.4,1362.0
2368,2025-04-09 15:00:00,Milk,Bakery,6,430.32,2581.92
2369,2025-04-09 16:00:00,Bread,Dairy,5,38.49,192.45
2370,2025-04-09 17:00:00,Beverages,Produce,6,267.99,1607.94
2371,2025-04-09 18:00:00,Snacks,Packaged,8,274.32,2194.56
2372,2025-04-09 19:00:00,Eggs,Produce,2,431.74,863.48
2373,2025-04-09 20:00:00,Snacks,Staples,4,57.83,231.32
2374,2025-04-09 21:00:00,Milk,Packaged,6,127.82,766.92
2375,2025-04-09 22:00:00,Rice,Produce,5,209.2,1046.0
2376,2025-04-09 23:00:00,Eggs,Staples,1,434.26,434.26
2377,2025-04-10 00:00:00,Fruits,Produce,9,470.05,4230.45
2378,2025-04-10 01:00:00,Vegetables,Produce,3,496.44,1489.32
2379,2025-04-10 02:00:00,Rice,Packaged,2,480.0,960.0
2380,2025-04-10 03:00:00,Vegetables,Staples,9,12.91,116.19
2381,2025-04-10 04:00:00,Beverages,Dairy,7,33.38,233.66
2382,2025-04-10 05:00:00,Bread,Bakery,5,82.33,411.65
2383,2025-04-10 06:00:00,Eggs,Packaged,6,180.94,1085.64
2384,2025-04-10 07:00:00,Sugar,Staples,4,416.66,1666.64
2385,2025-04-10 08:00:00,Eggs,Produce,1,447.4,447.4
2386,2025-04-10 09:00:00,Snacks,Staples,4,101.55,406.2
2387,2025-04-10 10:00:00,Snacks,Bakery,9,313.64,2822.76
2388,2025-04-10 11:00:00,Snacks,Bakery,1,459.51,459.51
2389,2025-04-10 12:00:00,Beverages,Dairy,3,237.23,711.69
2390,2025-04-10 13:00:00,Rice,Dairy,5,60.74,303.7
2391,2025-04-10 14:00:00,Sugar,Bakery,7,234.33,1640.31
2392,2025-04-10 15:00:00,Sugar,Packaged,9,194.14,1747.26
2393,2025-04-10 16:00:00,Snacks,Packaged,6,293.05,1758.3
2394,2025-04-10 17:00:00,Vegetables,Produce,3,224.94,674.82
2395,2025-04-10 18:00:00,Beverages,Dairy,7,18.5,129.5
2396,2025-04-10 19:00:00,Snacks,Produce,4,497.06,1988.24
2397,2025-04-10 20:00:00,Bread,Dairy,3,276.33,828.99
2398,2025-04-10 21:00:00,Rice,Bakery,7,242.08,1694.56
2399,2025-04-10 22:00:00,Fruits,Packaged,7,477.76,3344.32
2400,2025-04-10 23:00:00,Bread,Packaged,4,86.37,345.48
2401,2025-04-11 00:00:00,Vegetables,Bakery,7,102.73,719.11
2402,2025-04-11 01:00:00,Eggs,Produce,2,405.93,811.86
2403,2025-04-11 02:00:00,Eggs,Produce,1,137.81,137.81
2404,2025-04-11 03:00:00,Bread,Staples,2,401.62,803.24
2405,2025-04-11 04:00:00,Snacks,Dairy,4,143.05,572.2
2406,2025-04-11 05:00:00,Fruits,Produce,8,26.26,210.08
2407,2025-04-11 06:00:00,Milk,Bakery,3,263.34,790.02
2408,2025-04-11 07:00:00,Milk,Produce,6,106.38,638.28
2409,2025-04-11 08:00:00,Vegetables,Packaged,6,381.34,2288.04
2410,2025-04-11 09:00:00,Snacks,Dairy,9,324.19,2917.71
2411,2025-04-11 10:00:00,Sugar,Staples,9,462.57,4163.13
2412,2025-04-11 11:00:00,Sugar,Dairy,4,393.66,1574.64
2413,2025-04-11 12:00:00,Rice,Packaged,9,98.58,887.22
2414,2025-04-11 13:00:00,Fruits,Packaged,6,402.08,2412.48
2415,2025-04-11 14:00:00,Fruits,Packaged,2,324.45,648.9
2416,2025-04-11 15:00:00,Eggs,Packaged,6,337.79,2026.74
2417,2025-04-11 16:00:00,Beverages,Bakery,2,417.81,835.62
2418,2025-04-11 17:00:00,Vegetables,Staples,8,291.17,2329.36
2419,2025-04-11 18:00:00,Milk,Packaged,4,238.34,953.36
2420,2025-04-11 19:00:00,Vegetables,Packaged,5,321.95,1609.75
2421,2025-04-11 20:00:00,Sugar,Produce,8,156.0,1248.0
2422,2025-04-11 21:00:00,Sugar,Staples,8,99.47,795.76
2423,2025-04-11 22:00:00,Bread,Dairy,6,312.13,1872.78
2424,2025-04-11 23:00:00,Rice,Staples,4,124.59,498.36
2425,2025-04-12 00:00:00,Fruits,Staples,1,49.16,49.16
2426,2025-04-12 01:00:00,Vegetables,Staples,7,10.27,71.89
2427,2025-04-12 02:00:00,Sugar,Packaged,8,308.08,2464.64
2428,2025-04-12 03:00:00,Beverages,Packaged,9,187.45,1687.05
2429,2025-04-12 04:00:00,Eggs,Bakery,2,378.63,757.26
2430,2025-04-12 05:00:00,Milk,Dairy,1,193.84,193.84
2431,2025-04-12 06:00:00,Rice,Produce,4,248.14,992.56
2432,2025-04-12 07:00:00,Beverages,Staples,5,209.47,1047.35
2433,2025-04-12 08:00:00,Rice,Dairy,1,328.78,328.78
2434,2025-04-12 09:00:00,Bread,Dairy,5,184.51,922.55
2435,2025-04-12 10:00:00,Sugar,Bakery,6,482.25,2893.5
2436,2025-04-12 11:00:00,Eggs,Produce,3,468.71,1406.13
2437,2025-04-12 12:00:00,Beverages,Staples,7,425.53,2978.71
2438,2025-04-12 13:00:00,Rice,Produce,6,460.95,2765.7
2439,2025-04-12 14:00:00,Fruits,Bakery,4,230.08,920.32
2440,2025-04-12 15:00:00,Bread,Packaged,3,272.85,818.55
2441,2025-04-12 16:00:00,Fruits,Dairy,5,373.63,1868.15
2442,2025-04-12 17:00:00,Eggs,Staples,3,351.11,1053.33
2443,2025-04-12 18:00:00,Beverages,Packaged,9,446.43,4017.87
2444,2025-04-12 19:00:00,Bread,Bakery,9,361.0,3249.0
2445,2025-04-12 20:00:00,Beverages,Produce,6,498.96,2993.76
2446,2025-04-12 21:00:00,Sugar,Dairy,6,180.77,1084.62
2447,2025-04-12 22:00:00,Snacks,Staples,4,418.17,1672.68
2448,2025-04-12 23:00:00,Bread,Packaged,4,351.84,1407.36
2449,2025-04-13 00:00:00,Fruits,Packaged,2,348.78,697.56
2450,2025-04-13 01:00:00,Eggs,Dairy,4,169.66,678.64
2451,2025-04-13 02:00:00,Sugar,Produce,8,394.94,3159.52
2452,2025-04-13 03:00:00,Snacks,Bakery,2,451.18,902.36
2453,2025-04-13 04:00:00,Milk,Produce,9,117.09,1053.81
2454,2025-04-13 05:00:00,Sugar,Produce,1,316.49,316.49
2455,2025-04-13 06:00:00,Eggs,Produce,2,202.15,404.3
2456,2025-04-13 07:00:00,Rice,Dairy,2,494.88,989.76
2457,2025-04-13 08:00:00,Bread,Dairy,6,244.63,1467.78
2458,2025-04-13 09:00:00,Beverages,Bakery,7,121.88,853.16
2459,2025-04-13 10:00:00,Eggs,Produce,3,197.11,591.33
2460,2025-04-13 11:00:00,Bread,Dairy,9,330.38,2973.42
2461,2025-04-13 12:00:00,Beverages,Bakery,5,47.28,236.4
2462,2025-04-13 13:00:00,Vegetables,Bakery,5,305.76,1528.8
2463,2025-04-13 14:00:00,Fruits,Produce,4,466.3,1865.2
2464,2025-04-13 15:00:00,Milk,Staples,9,426.68,3840.12
2465,2025-04-13 16:00:00,Sugar,Produce,8,43.16,345.28
2466,2025-04-13 17:00:00,Eggs,Staples,4,496.76,1987.04
2467,2025-04-13 18:00:00,Milk,Bakery,4,352.38,1409.52
2468,2025-04-13 19:00:00,Rice,Dairy,2,89.52,179.04
2469,2025-04-13 20:00:00,Bread,Packaged,9,16.08,144.72
2470,2025-04-13 21:00:00,Bread,Bakery,3,93.93,281.79
2471,2025-04-13 22:00:00,Eggs,Dairy,4,420.71,1682.84
2472,2025-04-13 23:00:00,Snacks,Bakery,7,20.6,144.2
2473,2025-04-14 00:00:00,Snacks,Produce,8,124.24,993.92
2474,2025-04-14 01:00:00,Vegetables,Staples,8,381.08,3048.64
2475,2025-04-14 02:00:00,Fruits,Bakery,4,297.19,1188.76
2476,2025-04-14 03:00:00,Beverages,Dairy,7,393.54,2754.78
2477,2025-04-14 04:00:00,Rice,Produce,1,375.61,375.61
2478,2025-04-14 05:00:00,Milk,Packaged,6,34.79,208.74
2479,2025-04-14 06:00:00,Snacks,Produce,6,447.33,2683.98
2480,2025-04-14 07:00:00,Vegetables,Staples,6,121.25,727.5
2481,2025-04-14 08:00:00,Vegetables,Produce,2,281.16,562.32
2482,2025-04-14 09:00:00,Eggs,Packaged,8,325.7,2605.6
2483,2025-04-14 10:00:00,Rice,Dairy,5,92.63,463.15
2484,2025-04-14 11:00:00,Beverages,Bakery,5,488.35,2441.75
2485,2025-04-14 12:00:00,Fruits,Staples,2,249.2,498.4
2486,2025-04-14 13:00:00,Sugar,Packaged,4,38.24,152.96
2487,2025-04-14 14:00:00,Eggs,Staples,9,469.26,4223.34
2488,2025-04-14 15:00:00,Beverages,Produce,9,297.27,2675.43
2489,2025-04-14 16:00:00,Sugar,Staples,6,352.6,2115.6
2490,2025-04-14 17:00:00,Sugar,Packaged,9,267.34,2406.06
2491,2025-04-14 18:00:00,Rice,Bakery,4,419.02,1676.08
2492,2025-04-14 19:00:00,Rice,Bakery,1,26.24,26.24
2493,2025-04-14 20:00:00,Milk,Staples,2,141.51,283.02
2494,2025-04-14 21:00:00,Vegetables,Dairy,1,240.13,240.13
2495,2025-04-14 22:00:00,Beverages,Staples,8,47.54,380.32
2496,2025-04-14 23:00:00,Eggs,Produce,9,355.89,3203.01
2497,2025-04-15 00:00:00,Bread,Bakery,6,202.9,1217.4
2498,2025-04-15 01:00:00,Eggs,Bakery,2,143.61,287.22
2499,2025-04-15 02:00:00,Milk,Bakery,6,11.66,69.96
2500,2025-04-15 03:00:00,Fruits,Dairy,9,362.72,3264.48
2501,2025-04-15 04:00:00,Vegetables,Dairy,3,418.57,1255.71
2502,2025-04-15 05:00:00,Bread,Packaged,9,203.57,1832.13
2503,2025-04-15 06:00:00,Snacks,Staples,2,286.47,572.94
2504,2025-04-15 07:00:00,Fruits,Staples,5,121.57,607.85
2505,2025-04-15 08:00:00,Rice,Produce,2,314.88,629.76
2506,2025-04-15 09:00:00,Sugar,Bakery,7,15.95,111.65
2507,2025-04-15 10:00:00,Snacks,Dairy,9,249.44,2244.96
2508,2025-04-15 11:00:00,Eggs,Produce,7,325.66,2279.62
2509,2025-04-15 12:00:00,Eggs,Produce,5,459.91,2299.55
2510,2025-04-15 13:00:00,Rice,Dairy,4,196.85,787.4
2511,2025-04-15 14:00:00,Milk,Staples,4,384.94,1539.76
2512,2025-04-15 15:00:00,Beverages,Bakery,8,302.87,2422.96
2513,2025-04-15 16:00:00,Snacks,Staples,1,464.24,464.24
2514,2025-04-15 17:00:00,Snacks,Produce,5,205.21,1026.05
2515,2025-04-15 18:00:00,Fruits,Bakery,2,166.36,332.72
2516,2025-04-15 19:00:00,Vegetables,Packaged,9,444.7,4002.3
2517,2025-04-15 20:00:00,Fruits,Produce,7,34.13,238.91
2518,2025-04-15 21:00:00,Beverages,Staples,8,76.83,614.64
2519,2025-04-15 22:00:00,Eggs,Staples,6,50.38,302.28
2520,2025-04-15 23:00:00,Eggs,Staples,9,423.12,3808.08
2521,2025-04-16 00:00:00,Eggs,Dairy,6,15.2,91.2
2522,2025-04-16 01:00:00,Eggs,Produce,7,432.21,3025.47
2523,2025-04-16 02:00:00,Beverages,Bakery,7,231.12,1617.84
2524,2025-04-16 03:00:00,Rice,Staples,9,11.97,107.73
2525,2025-04-16 04:00:00,Vegetables,Staples,8,206.81,1654.48
2526,2025-04-16 05:00:00,Beverages,Dairy,1,101.53,101.53
2527,2025-04-16 06:00:00,Vegetables,Bakery,4,315.96,1263.84
2528,2025-04-16 07:00:00,Beverages,Produce,7,342.89,2400.23
2529,2025-04-16 08:00:00,Eggs,Packaged,8,248.89,1991.12
2530,2025-04-16 09:00:00,Rice,Dairy,7,29.85,208.95
2531,2025-04-16 10:00:00,Snacks,Produce,3,331.5,994.5
2532,2025-04-16 11:00:00,Fruits,Packaged,4,422.6,1690.4
2533,2025-04-16 12:00:00,Sugar,Staples,7,362.96,2540.72
2534,2025-04-16 13:00:00,Rice,Staples,8,416.68,3333.44
2535,2025-04-16 14:00:00,Snacks,Bakery,7,108.25,757.75
2536,2025-04-16 15:00:00,Milk,Packaged,6,445.56,2673.36
2537,2025-04-16 16:00:00,Beverages,Staples,9,167.87,1510.83
2538,2025-04-16 17:00:00,Milk,Staples,9,16.57,149.13
2539,2025-04-16 18:00:00,Snacks,Bakery,7,423.26,2962.82
2540,2025-04-16 19:00:00,Rice,Produce,8,471.49,3771.92
2541,2025-04-16 20:00:00,Beverages,Staples,6,331.22,1987.32
2542,2025-04-16 21:00:00,Sugar,Dairy,1,123.4,123.4
2543,2025-04-16 22:00:00,Eggs,Dairy,1,133.35,133.35
2544,2025-04-16 23:00:00,Beverages,Produce,6,238.63,1431.78
2545,2025-04-17 00:00:00,Beverages,Packaged,2,449.94,899.88
2546,2025-04-17 01:00:00,Rice,Bakery,8,83.3,666.4
2547,2025-04-17 02:00:00,Rice,Dairy,1,414.73,414.73
2548,2025-04-17 03:00:00,Snacks,Dairy,2,152.74,305.48
2549,2025-04-17 04:00:00,Bread,Produce,8,406.21,3249.68
2550,2025-04-17 05:00:00,Beverages,Packaged,6,460.93,2765.58
2551,2025-04-17 06:00:00,Fruits,Packaged,2,219.47,438.94
2552,2025-04-17 07:00:00,Beverages,Produce,2,188.87,377.74
2553,2025-04-17 08:00:00,Snacks,Dairy,7,403.09,2821.63
2554,2025-04-17 09:00:00,Vegetables,Bakery,5,269.45,1347.25
2555,2025-04-17 10:00:00,Milk,Dairy,5,345.38,1726.9
2556,2025-04-17 11:00:00,Eggs,Packaged,8,315.19,2521.52
2557,2025-04-17 12:00:00,Bread,Dairy,7,84.92,594.44
2558,2025-04-17 13:00:00,Sugar,Bakery,9,423.95,3815.55
2559,2025-04-17 14:00:00,Sugar,Staples,4,105.93,423.72
2560,2025-04-17 15:00:00,Sugar,Dairy,4,466.82,1867.28
2561,2025-04-17 16:00:00,Rice,Produce,2,132.78,265.56
2562,2025-04-17 17:00:00,Sugar,Staples,3,369.6,1108.8
2563,2025-04-17 18:00:00,Eggs,Produce,1,149.48,149.48
2564,2025-04-17 19:00:00,Milk,Produce,1,165.71,165.71
2565,2025-04-17 20:00:00,Sugar,Produce,7,161.9,1133.3
2566,2025-04-17 21:00:00,Beverages,Dairy,5,376.47,1882.35
2567,2025-04-17 22:00:00,Beverages,Packaged,3,282.84,848.52
2568,2025-04-17 23:00:00,Rice,Staples,7,442.65,3098.55
2569,2025-04-18 00:00:00,Eggs,Bakery,2,160.61,321.22
2570,2025-04-18 01:00:00,Milk,Packaged,3,349.08,1047.24
2571,2025-04-18 02:00:00,Bread,Dairy,1,378.94,378.94
2572,2025-04-18 03:00:00,Snacks,Produce,8,84.23,673.84
2573,2025-04-18 04:00:00,Milk,Bakery,2,206.29,412.58
2574,2025-04-18 05:00:00,Snacks,Staples,7,246.58,1726.06
2575,2025-04-18 06:00:00,Vegetables,Packaged,9,184.29,1658.61
2576,2025-04-18 07:00:00,Snacks,Packaged,6,167.84,1007.04
2577,2025-04-18 08:00:00,Fruits,Bakery,2,346.35,692.7
2578,2025-04-18 09:00:00,Beverages,Dairy,2,115.77,231.54
2579,2025-04-18 10:00:00,Eggs,Staples,9,357.6,3218.4
2580,2025-04-18 11:00:00,Rice,Bakery,8,468.17,3745.36
2581,2025-04-18 12:00:00,Fruits,Produce,9,286.95,2582.55
2582,2025-04-18 13:00:00,Snacks,Staples,4,309.6,1238.4
2583,2025-04-18 14:00:00,Sugar,Packaged,4,43.78,175.12
2584,2025-04-18 15:00:00,Eggs,Bakery,2,433.59,867.18
2585,2025-04-18 16:00:00,Fruits,Packaged,1,149.87,149.87
2586,2025-04-18 17:00:00,Rice,Packaged,4,311.38,1245.52
2587,2025-04-18 18:00:00,Beverages,Packaged,8,489.76,3918.08
2588,2025-04-18 19:00:00,Eggs,Dairy,2,301.8,603.6
2589,2025-04-18 20:00:00,Rice,Packaged,8,365.11,2920.88
2590,2025-04-18 21:00:00,Vegetables,Produce,1,228.21,228.21
2591,2025-04-18 22:00:00,Vegetables,Produce,1,39.58,39.58
2592,2025-04-18 23:00:00,Rice,Staples,4,400.82,1603.28
2593,2025-04-19 00:00:00,Fruits,Packaged,7,27.15,190.05
2594,2025-04-19 01:00:00,Eggs,Packaged,9,353.32,3179.88
2595,2025-04-19 02:00:00,Fruits,Bakery,5,21.23,106.15
2596,2025-04-19 03:00:00,Bread,Dairy,2,432.53,865.06
2597,2025-04-19 04:00:00,Snacks,Staples,7,87.24,610.68
2598,2025-04-19 05:00:00,Bread,Packaged,2,261.99,523.98
2599,2025-04-19 06:00:00,Vegetables,Bakery,9,302.6,2723.4
2600,2025-04-19 07:00:00,Beverages,Dairy,9,234.2,2107.8
2601,2025-04-19 08:00:00,Milk,Staples,3,176.97,530.91
2602,2025-04-19 09:00:00,Snacks,Staples,8,239.23,1913.84
2603,2025-04-19 10:00:00,Vegetables,Packaged,4,162.59,650.36
2604,2025-04-19 11:00:00,Fruits,Staples,3,224.68,674.04
2605,2025-04-19 12:00:00,Fruits,Bakery,1,185.87,185.87
2606,2025-04-19 13:00:00,Fruits,Staples,5,287.44,1437.2
2607,2025-04-19 14:00:00,Beverages,Produce,4,126.58,506.32
2608,2025-04-19 15:00:00,Bread,Bakery,1,494.44,494.44
2609,2025-04-19 16:00:00,Milk,Dairy,8,255.43,2043.44
2610,2025-04-19 17:00:00,Fruits,Dairy,8,105.14,841.12
2611,2025-04-19 18:00:00,Snacks,Packaged,8,243.76,1950.08
2612,2025-04-19 19:00:00,Eggs,Packaged,3,434.54,1303.62
2613,2025-04-19 20:00:00,Milk,Produce,6,20.69,124.14
2614,2025-04-19 21:00:00,Beverages,Dairy,7,342.98,2400.86
2615,2025-04-19 22:00:00,Milk,Dairy,9,278.5,2506.5
2616,2025-04-19 23:00:00,Eggs,Dairy,5,93.08,465.4
2617,2025-04-20 00:00:00,Snacks,Dairy,9,410.56,3695.04
2618,2025-04-20 01:00:00,Eggs,Staples,6,190.75,1144.5
2619,2025-04-20 02:00:00,Rice,Bakery,4,153.96,615.84
2620,2025-04-20 03:00:00,Snacks,Bakery,1,415.78,415.78
2621,2025-04-20 04:00:00,Milk,Produce,1,322.88,322.88
2622,2025-04-20 05:00:00,Fruits,Staples,5,450.15,2250.75
2623,2025-04-20 06:00:00,Milk,Dairy,3,318.64,955.92
2624,2025-04-20 07:00:00,Milk,Dairy,5,373.0,1865.0
2625,2025-04-20 08:00:00,Snacks,Packaged,5,419.86,2099.3
2626,2025-04-20 09:00:00,Rice,Packaged,1,36.82,36.82
2627,2025-04-20 10:00:00,Milk,Produce,8,390.26,3122.08
2628,2025-04-20 11:00:00,Vegetables,Dairy,5,310.72,1553.6
2629,2025-04-20 12:00:00,Sugar,Produce,5,44.06,220.3
2630,2025-04-20 13:00:00,Sugar,Staples,9,259.2,2332.8
2631,2025-04-20 14:00:00,Milk,Bakery,8,50.4,403.2
2632,2025-04-20 15:00:00,Fruits,Dairy,1,370.61,370.61
2633,2025-04-20 16:00:00,Beverages,Staples,3,277.79,833.37
2634,2025-04-20 17:00:00,Beverages,Dairy,7,477.25,3340.75
2635,2025-04-20 18:00:00,Snacks,Packaged,1,99.74,99.74
2636,2025-04-20 19:00:00,Sugar,Produce,1,306.96,306.96
2637,2025-04-20 20:00:00,Milk,Packaged,5,113.68,568.4
2638,2025-04-20 21:00:00,Beverages,Bakery,9,310.89,2798.01
2639,2025-04-20 22:00:00,Milk,Packaged,6,364.1,2184.6
2640,2025-04-20 23:00:00,Snacks,Dairy,2,363.93,727.86
2641,2025-04-21 00:00:00,Sugar,Packaged,9,409.39,3684.51
2642,2025-04-21 01:00:00,Eggs,Dairy,6,428.24,2569.44
2643,2025-04-21 02:00:00,Vegetables,Bakery,5,47.86,239.3
2644,2025-04-21 03:00:00,Vegetables,Packaged,5,178.2,891.0
2645,2025-04-21 04:00:00,Beverages,Produce,3,346.69,1040.07
2646,2025-04-21 05:00:00,Vegetables,Produce,6,254.31,1525.86
2647,2025-04-21 06:00:00,Eggs,Produce,4,103.43,413.72
